Target = Log-MPPI
Simulate 10 times for each
N	S_u	P	F	a_msc_x	a_msc_u	a_tv_x		a_tv_u		avg_time	min_time	max_time
6400	0.70	1	9	0.011057	4.987999	12.297216	87.563178	0.535131	0.535131	0.535131
6400	0.80	0	10	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000
6400	0.90	0	10	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000
12800	0.10	10	0	0.004506	2.088342	10.266513	59.736247	0.698519	0.648432	0.787971
12800	0.20	10	0	0.005675	2.514636	10.999735	65.186540	0.507063	0.423783	0.552300
12800	0.30	10	0	0.007056	3.182473	11.448163	71.893336	0.553738	0.376639	0.967283
12800	0.40	9	1	0.007717	3.479499	11.800192	74.077051	0.507612	0.373122	0.659378
12800	0.50	4	6	0.009184	4.324051	12.259238	79.879651	0.651813	0.456473	0.915344
12800	0.60	2	8	0.009862	4.775135	12.014064	86.120489	0.953326	0.909351	0.997302
12800	0.70	1	9	0.012070	5.730445	12.594779	96.982602	0.405564	0.405564	0.405564
12800	0.80	0	10	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000
12800	0.90	0	10	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000
25600	0.10	0	10	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000
25600	0.20	4	6	0.006285	2.855945	10.967635	68.493759	0.877279	0.853857	0.939981
25600	0.30	6	4	0.006262	2.746781	11.426269	68.319429	0.836660	0.681124	0.942969
25600	0.40	3	7	0.009255	4.474263	12.020592	83.085550	0.699361	0.600804	0.755478
25600	0.50	3	7	0.009166	3.944028	12.431957	79.334662	0.759034	0.677585	0.918209
25600	0.60	4	6	0.010045	4.620518	12.520149	83.983228	0.768979	0.582152	0.988094
25600	0.70	0	10	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000
25600	0.80	0	10	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000
25600	0.90	0	10	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000
